vernacularName	source	language	locality	countryCode	isPreferredName	taxonRemarks	taxonID
'ghodeghuie' 'घोडेघुई' / Asmani Galgoto' 'अस्‍मानी गलगोटो' / Jungali Lavender' जंगली लव्‍हेंडर'		mar					accepted_41473
Nivale							accepted_266919
Dipmal							accepted_266921
Lions Ear		eng					accepted_266921
Hejurchei							accepted_266921
Honeyweed							accepted_201841
Siberian Motherwort							accepted_201841
Swet-drone							accepted_201841
Kattuthumbai							accepted_266928
Thumbai							accepted_266929
Rudraspushpam							accepted_266929
Thumba							accepted_266929
Mint Leaved Leucas							accepted_41599
Dudhani							accepted_181455
Starry Leucas							accepted_41614
बुरुंबी Burumbi		mar					accepted_41614
गोमा Goma		mar					accepted_41614
Goma							accepted_41614
Pudina							accepted_115084
Peppermint		eng					accepted_115081
Spearmint							accepted_42383
Lemon Savory							accepted_42430
Gorakhopan		hin					accepted_42430
True Lavender							accepted_42430
English Lavender							accepted_42430
बन अजवाइन Ban Ajwain		hin					accepted_42430
पिनासे झार Pinaase Jhaar		nep					accepted_42430
Indian Wild Thyme		eng					accepted_42430
Ote Budu Ba							accepted_42430
Karvat							accepted_181472
Karpura thulasi							accepted_266947
Thiruneetrupatchai							accepted_266947
Kattuthrithavu							accepted_266947
Ramathulasi							accepted_266947
Ramathulasi							accepted_203968
Karunthulasi							accepted_203970
Marul							accepted_266950
Pale Java Tea							accepted_43113
Jyoti							accepted_43113
Cuban Oregano							accepted_44097
पत्थरचूर Patharchur		hin					accepted_44097
पत्थरचूर Pathurchur		mar					accepted_44097
கர்பூரவல்லீ Karpuravalli		tam					accepted_44097
Panikkurkka		mal					accepted_44097
Kannikkurkka		mal					accepted_44097
Sugandhavalkam		tel					accepted_44097
Karuvaeru		tel					accepted_44097
Karpurahalli		kan					accepted_44097
कर्पूरवल्ली Karpuravalli		san					accepted_44097
Sugandhavalakam		san					accepted_44097
Indian Borage							accepted_44097
Indian Mint							accepted_44097
Mexican Mint							accepted_44097
Mexican Oregano							accepted_44097
Spanish Thyme							accepted_44097
पत्ता अजवाइन Patta Ajwain		hin					accepted_44097
కర్పూరవల్లీ Karpoora Valli		tel					accepted_44097
Vamu Aaku		tel					accepted_44097
Dodda Pathre		kan					accepted_44097
Dodda Pathre Soppu		kan					accepted_44097
Karpoora Valli		kan					accepted_44097
Karppuravalli							accepted_44097
Oma valli							accepted_44097
Chempalaka							accepted_44097
Panikoorkka							accepted_44097
Pathachur							accepted_44097
Koorkan kizhangu							accepted_266959
Siru kizhangu							accepted_266959
Madagascar Popoatto		eng					accepted_266962
Cheevakizhangu							accepted_266962
Koorkakizhangu							accepted_266962
Karuver							accepted_266966
Patchouli		eng					accepted_266968
Pacholi							accepted_266968
Rosemary							accepted_206547
Rosemary		eng					accepted_206547
Texas Sage							accepted_115051
Scarlet Sage							accepted_115051
Or Blood Sage							accepted_115051
Mealy Blue Sage							accepted_45259
Rosebud Sage							accepted_45268
Mexican Bush Sage							accepted_45274
Velvet Sage							accepted_45274
"sefakuss"""" In Hindi"							accepted_206865
Sage Weed							accepted_45286
Scarlet Sage							accepted_45296
White Salvia							accepted_45296
Tropical Sage							accepted_45296
Bicolor Skullcap							accepted_45515
Thyme		eng					accepted_266986
Asian Plantain							accepted_44075
Broad Leaf Plantain							accepted_44084
Common Plantain							accepted_44084
Broadleaf Plantain							accepted_44084
Great Plantain							accepted_44084
Greater Plantain							accepted_44084
Ripple Grass							accepted_44084
Plantago Asiatica							accepted_44084
Waybread							accepted_44084
Waybroad							accepted_44084
Snakeweed							accepted_44084
Cuckoo's Bread							accepted_44084
Englishman's Foot							accepted_44084
White Man's Foot							accepted_44084
Lahuriya		hin					accepted_44084
Luhuriya		hin					accepted_44084
Kelbean							accepted_44084
Bartang		urd					accepted_44084
Asvagola		san					accepted_44084
Ghuzbe							accepted_44084
Karet							accepted_44084
Luhuryia							accepted_44084
Ishappukol Vitai		tam					accepted_44084
Singa Gach		asm					accepted_44084
Gul Isafghol							accepted_44084
Bartang							accepted_44084
Isabgol							accepted_122677
Desert Indianwheat							accepted_122677
Blond Psyllium							accepted_122677
Spogel							accepted_122677
Bougainvillea							accepted_35946
Paper Flower		eng					accepted_35946
Kaagitha poo							accepted_35946
Great Bougainvillea							accepted_35949
Kaagitha poo							accepted_35949
Boganvilla							accepted_35949
Kadalasupoovu-chedi							accepted_35949
Boganvel							accepted_35949
Satura							accepted_134376
Diffuse Hogweed							accepted_37443
Punarnava		mar					accepted_37443
पुंगली Pungali		mar					accepted_37443
Kodi Minnai		tam					accepted_37443
Mukkuttikkodi		tam					accepted_37443
Ucha		tam					accepted_37443
Kanne Komali		tel					accepted_37443
Atukumamidi		tel					accepted_37443
Pungali							accepted_37443
Diffuse Hog Weed		eng					accepted_37443
Sattathanai		tam					accepted_37443
Four O'clock							accepted_42485
Beauty-of-the-night							accepted_42485
Bengali							accepted_42485
Hindi							accepted_42485
Kannada							accepted_42485
Gulamaji							accepted_42485
Konkani							accepted_42485
Malayalam							accepted_42485
Anthimalari							accepted_42485
Anti-mantaram							accepted_42485
Manipuri							accepted_42485
Marathi							accepted_42485
Sanskrit							accepted_42485
Sandhya-raga							accepted_42485
Tamil							accepted_42485
Pattarashu							accepted_42485
Pattiratci							accepted_42485
Urdu							accepted_42485
Four O' Clock							accepted_42485
সন্ধ্যামালতী Sandhyamalati							accepted_42485
गुल अब्बास Gul Abbas							accepted_42485
Naalku Ghante Hoo							accepted_42485
आकाशमुरी Akashmuri							accepted_42485
Naalu Mani Poovu							accepted_42485
মুকাক লৈ Mukak Lei							accepted_42485
गुलबक्षी Gulbakshi							accepted_42485
गुलबस Gulabas Or गुलबास Gulabaas							accepted_42485
सायंकाळें Saayankaale							accepted_42485
कृष्णकेलि Krishnakeli							accepted_42485
அந்தி மந்தாரை Andhi Mandarai							accepted_42485
Gul Abbas							accepted_42485
4 O' Clock Plant		eng					accepted_42485
Badharatchi							accepted_42485
Naalu mani poo							accepted_42485
Gulbus							accepted_42485
Lettuce		eng					accepted_266992
Mollucean Cabbage		eng					accepted_266992
Nachukottaikeerai							accepted_266992
Chinai-Salit							accepted_266992
Sennaiyuruvi							accepted_266993
Coyne's Chaff Flower							accepted_34384
Pink Chaff Flower							accepted_34384
लाल अघाडा Lal Aghada		mar					accepted_34384
Pungi keerai							accepted_267000
Elephant-head Amaranth							accepted_34917
Laal Sagh							accepted_34917
Thandu keerai							accepted_34917
Mullai keerai							accepted_34917
Cock's comb		eng					accepted_119859
Kozhikkondai							accepted_119859
Kombada							accepted_119859
Gomphrena							accepted_39971
Globe Amaranth							accepted_39971
Urdu)							accepted_39971
Chengkruk (Manipuri)							accepted_39971
Bachelor's Buttons							accepted_39971
Gul-e-makhmal गुले मख़मल		hin					accepted_39971
Vaadamalli							accepted_39971
Chendumalli							accepted_39971
Jafrigundi							accepted_39971
Bloodleaf							accepted_41006
Beefsteak Plant							accepted_41006
Chicken Gizzard							accepted_41006
Herbst's Bloodleaf							accepted_41006
Blood Leaf		eng					accepted_41006
Sea Beet							accepted_174009
Beetroot							accepted_174009
Sugarbeet							accepted_174009
Palak		hin					accepted_174009
Palanki		san					accepted_174009
Paleng Sak		asm					accepted_174009
Beet root		eng					accepted_174009
Kattayamodagum							accepted_119729
Mannennachedi							accepted_119729
Lamb's Quarters							accepted_36917
Nettle-leaved Goosefoot							accepted_36917
Annual Sea-blite							accepted_46255
Muchole							accepted_135963
Pokeberry Tree							accepted_43961
Ombu		eng					accepted_43961
White Coral Vine							accepted_35144
Coral Vine							accepted_35144
Anantalata							accepted_35144
Chain-of-love							accepted_35144
Love-vine							accepted_35144
অনংতলতা Anantalata		ben					accepted_35144
Icecream Flowers							accepted_35144
Honolulu Creeper							accepted_35144
Mexican Creeper							accepted_35144
Bride's Tears							accepted_35144
Hearts On A Chain							accepted_35144
கொடி ரோஜா Kodi Rose		tam					accepted_35144
Coral Vine		eng					accepted_35144
Kodi Rose							accepted_35144
Buckwheat							accepted_39467
Common Buckwheat							accepted_39467
Common Buckwheat		eng					accepted_39467
Pink Knotweed							accepted_43680
Pink-head Knotweed							accepted_43680
Pink Bubbles							accepted_43680
रत्नाउले झार Ratnyaule Jhar		nep					accepted_43680
Dhakta-Sheral							accepted_267029
Common Marsh Buchwheat		eng					accepted_171841
Neerkapachi							accepted_171841
Sivappu Kumbakodaali		tam					accepted_171841
Actalaree		tam					accepted_171841
Nir kanigalu		kan					accepted_171841
Sikkim Knotweed							accepted_44293
Garden Rhubarb		eng					accepted_267037
Sheep Sorrell		eng					accepted_267038
Toothed Dock							accepted_45147
Ambavah		hin					accepted_45147
Amrule		hin					accepted_45147
Lal Bibi							accepted_45147
Jangli Palak							accepted_45147
Bladder Dock							accepted_45160
Blister Sorrel							accepted_45160
Country Sorrel							accepted_45160
Rosy Dock							accepted_45160
चूक Chooka		hin					accepted_45160
चुक्र Chukra		hin					accepted_45160
चुक्रिका Chukrika		hin					accepted_45160
लोलिका Lolika		hin					accepted_45160
शतवेधी Shatavedhi		hin					accepted_45160
তোৰোঙ খোঙচাক Torong Khongchak		mni					accepted_45160
आम्लवेतस Amlavetasa		mar					accepted_45160
चुका Chuka		mar					accepted_45160
சுக்கங்கீரை Cukkan-kirai		tam					accepted_45160
చుక్కకూర Chukka Kura		tel					accepted_45160
పుల్లప్రబ్బ Pulla-prabba		tel					accepted_45160
ಚುಕ್ಕಿ ಸೊಪ್ಪು Chukki Soppu		kan					accepted_45160
ಚುಕ್ರ Chukra		kan					accepted_45160
Bun Palung		ben					accepted_45160
Amilo Bethe		nep					accepted_45160
Bhote Palungo		nep					accepted_45160
Tukhm Hummaz		urd					accepted_45160
চূকা সাক Chuka Sak		asm					accepted_45160
आम्लवेतस Amlavetasa		san					accepted_45160
चुक्रं Chukram		san					accepted_45160
चुक्रिका Chukrika		san					accepted_45160
लोलिका Lolika		san					accepted_45160
शतवेधी Shatavedhi		san					accepted_45160
Sukkaankeerai							accepted_45160
Gaping Dutchman's Pipe							accepted_35337
Pipe Vine							accepted_35337
बदक वेल Badak Vel		mar					accepted_35337
Perumarundhu kodi							accepted_267050
Garudakkodi							accepted_267050
Vettrilai							accepted_148796
Kodinjal							accepted_148796
Vettilakkodi							accepted_148796
Paan							accepted_148796
Jaiphal							accepted_175169
Nutmeg							accepted_175169
Mace							accepted_175169
Javatri							accepted_175169
Rama-patre							accepted_175169
Nutmeg		eng					accepted_175169
Jathikai							accepted_175169
Jadhi pathiri							accepted_175169
Camphor Tree							accepted_37041
Camphorwood							accepted_37041
Karpur (Hindi)							accepted_37041
பச்சை கற்பூரம்)							accepted_37041
Karpuram							accepted_37041
Camphor Laurel							accepted_37041
Shiu Leaf							accepted_37041
Gum Camphor							accepted_37041
Laurel Camphor							accepted_37041
Harathi Karpuram In Telugu							accepted_37041
Camphor		eng					accepted_37041
Indu							accepted_37041
Soodam							accepted_37041
Paalai							accepted_267068
Gulmur							accepted_267068
Bithirikkai maram							accepted_267068
Bobirsa							accepted_202128
Meda							accepted_41798
Maidalagadil							accepted_41798
Musaippeyetti							accepted_41798
Picin pattai							accepted_41798
Avocado							accepted_204848
Butter Fruit							accepted_204848
Butter Pear Or Alligator Pear							accepted_204848
Butter Fruit		eng					accepted_204848
Avacado		eng					accepted_204848
Naacchanar							accepted_267090
Rametha							accepted_267090
Pulluruvi							accepted_141756
Andagan							accepted_267095
Cigari							accepted_267095
Kuru vichai							accepted_267095
Pulluruvi							accepted_267095
Pulluruvi							accepted_267097
Pulluruvi							accepted_267098
Pulluruvi							accepted_267099
Pulluruvi							accepted_267100
